model_class,id,name,version,description,labels,icon,edam_operations,edam_topics,hidden,is_workflow_compatible,xrefs,link,min_width,target,panel_section_id,panel_section_name,form_style,tool_shed_repository.name,tool_shed_repository.owner,tool_shed_repository.changeset_revision,tool_shed_repository.tool_shed
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__quality_control__evaluate_taxonomy/qiime2__quality_control__evaluate_taxonomy/2024.10.0+q2galaxy.2024.10.0,qiime2 quality-control evaluate-taxonomy,2024.10.0+q2galaxy.2024.10.0,Evaluate expected vs. observed taxonomic assignments,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__quality_control__evaluate_taxonomy%2Fqiime2__quality_control__evaluate_taxonomy%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__quality_control__evaluate_taxonomy,q2d2,8e6a404fb338,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__quality_control__exclude_seqs/qiime2__quality_control__exclude_seqs/2024.10.0+q2galaxy.2024.10.0,qiime2 quality-control exclude-seqs,2024.10.0+q2galaxy.2024.10.0,Exclude sequences by alignment,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__quality_control__exclude_seqs%2Fqiime2__quality_control__exclude_seqs%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__quality_control__exclude_seqs,q2d2,505d6f366518,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__quality_control__filter_reads/qiime2__quality_control__filter_reads/2024.10.0+q2galaxy.2024.10.0,qiime2 quality-control filter-reads,2024.10.0+q2galaxy.2024.10.0,Filter demultiplexed sequences by alignment to reference database.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__quality_control__filter_reads%2Fqiime2__quality_control__filter_reads%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__quality_control__filter_reads,q2d2,8ea205bf4e7b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__quality_filter__q_score/qiime2__quality_filter__q_score/2024.10.0+q2galaxy.2024.10.0,qiime2 quality-filter q-score,2024.10.0+q2galaxy.2024.10.0,Quality filter based on sequence quality scores.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__quality_filter__q_score%2Fqiime2__quality_filter__q_score%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__quality_filter__q_score,q2d2,d786401d6619,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__classify_samples/qiime2__sample_classifier__classify_samples/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier classify-samples,2024.10.0+q2galaxy.2024.10.0,Train and test a cross-validated supervised learning classifier.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__classify_samples%2Fqiime2__sample_classifier__classify_samples%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__classify_samples,q2d2,6c18cbbf0f5b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__classify_samples_from_dist/qiime2__sample_classifier__classify_samples_from_dist/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier classify-samples-from-dist,2024.10.0+q2galaxy.2024.10.0,Run k-nearest-neighbors on a labeled distance matrix.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__classify_samples_from_dist%2Fqiime2__sample_classifier__classify_samples_from_dist%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__classify_samples_from_dist,q2d2,5f37765a9e5e,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__classify_samples_ncv/qiime2__sample_classifier__classify_samples_ncv/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier classify-samples-ncv,2024.10.0+q2galaxy.2024.10.0,Nested cross-validated supervised learning classifier.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__classify_samples_ncv%2Fqiime2__sample_classifier__classify_samples_ncv%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__classify_samples_ncv,q2d2,ab96421e61c5,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__confusion_matrix/qiime2__sample_classifier__confusion_matrix/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier confusion-matrix,2024.10.0+q2galaxy.2024.10.0,Make a confusion matrix from sample classifier predictions.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__confusion_matrix%2Fqiime2__sample_classifier__confusion_matrix%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__confusion_matrix,q2d2,3164358cd72f,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__fit_classifier/qiime2__sample_classifier__fit_classifier/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier fit-classifier,2024.10.0+q2galaxy.2024.10.0,Fit a supervised learning classifier.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__fit_classifier%2Fqiime2__sample_classifier__fit_classifier%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__fit_classifier,q2d2,2116b939ff07,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__fit_regressor/qiime2__sample_classifier__fit_regressor/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier fit-regressor,2024.10.0+q2galaxy.2024.10.0,Fit a supervised learning regressor.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__fit_regressor%2Fqiime2__sample_classifier__fit_regressor%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__fit_regressor,q2d2,e44450046a90,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__heatmap/qiime2__sample_classifier__heatmap/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier heatmap,2024.10.0+q2galaxy.2024.10.0,Generate heatmap of important features.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__heatmap%2Fqiime2__sample_classifier__heatmap%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__heatmap,q2d2,e2c3a69905fe,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__metatable/qiime2__sample_classifier__metatable/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier metatable,2024.10.0+q2galaxy.2024.10.0,Convert (and merge) positive numeric metadata (in)to feature table.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__metatable%2Fqiime2__sample_classifier__metatable%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__metatable,q2d2,905113a20ca7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__predict_classification/qiime2__sample_classifier__predict_classification/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier predict-classification,2024.10.0+q2galaxy.2024.10.0,Use trained classifier to predict target values for new samples.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__predict_classification%2Fqiime2__sample_classifier__predict_classification%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__predict_classification,q2d2,555cb8da4688,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__predict_regression/qiime2__sample_classifier__predict_regression/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier predict-regression,2024.10.0+q2galaxy.2024.10.0,Use trained regressor to predict target values for new samples.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__predict_regression%2Fqiime2__sample_classifier__predict_regression%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__predict_regression,q2d2,e0913981ccc4,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__regress_samples/qiime2__sample_classifier__regress_samples/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier regress-samples,2024.10.0+q2galaxy.2024.10.0,Train and test a cross-validated supervised learning regressor.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__regress_samples%2Fqiime2__sample_classifier__regress_samples%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__regress_samples,q2d2,a400ec06bae3,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__regress_samples_ncv/qiime2__sample_classifier__regress_samples_ncv/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier regress-samples-ncv,2024.10.0+q2galaxy.2024.10.0,Nested cross-validated supervised learning regressor.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__regress_samples_ncv%2Fqiime2__sample_classifier__regress_samples_ncv%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__regress_samples_ncv,q2d2,c468c032ee23,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__scatterplot/qiime2__sample_classifier__scatterplot/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier scatterplot,2024.10.0+q2galaxy.2024.10.0,Make 2D scatterplot and linear regression of regressor predictions.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__scatterplot%2Fqiime2__sample_classifier__scatterplot%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__scatterplot,q2d2,22e510854bb2,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__split_table/qiime2__sample_classifier__split_table/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier split-table,2024.10.0+q2galaxy.2024.10.0,Split a feature table into training and testing sets.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__split_table%2Fqiime2__sample_classifier__split_table%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__split_table,q2d2,b0af6d277910,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__sample_classifier__summarize/qiime2__sample_classifier__summarize/2024.10.0+q2galaxy.2024.10.0,qiime2 sample-classifier summarize,2024.10.0+q2galaxy.2024.10.0,Summarize parameter and feature extraction information for a trained estimator.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__sample_classifier__summarize%2Fqiime2__sample_classifier__summarize%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__sample_classifier__summarize,q2d2,e56a7f3e8b05,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__barplot/qiime2__taxa__barplot/2024.10.0+q2galaxy.2024.10.0,qiime2 taxa barplot,2024.10.0+q2galaxy.2024.10.0,Visualize taxonomy with an interactive bar plot,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__taxa__barplot%2Fqiime2__taxa__barplot%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__taxa__barplot,q2d2,3da2f87501ee,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__collapse/qiime2__taxa__collapse/2024.10.0+q2galaxy.2024.10.0,qiime2 taxa collapse,2024.10.0+q2galaxy.2024.10.0,Collapse features by their taxonomy at the specified level,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__taxa__collapse%2Fqiime2__taxa__collapse%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__taxa__collapse,q2d2,e8ab6eff4cf8,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__filter_seqs/qiime2__taxa__filter_seqs/2024.10.0+q2galaxy.2024.10.0,qiime2 taxa filter-seqs,2024.10.0+q2galaxy.2024.10.0,Taxonomy-based feature sequence filter.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__taxa__filter_seqs%2Fqiime2__taxa__filter_seqs%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__taxa__filter_seqs,q2d2,526b35d5a4cd,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__taxa__filter_table/qiime2__taxa__filter_table/2024.10.0+q2galaxy.2024.10.0,qiime2 taxa filter-table,2024.10.0+q2galaxy.2024.10.0,Taxonomy-based feature table filter.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__taxa__filter_table%2Fqiime2__taxa__filter_table%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__taxa__filter_table,q2d2,ca4a6aa29205,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__cluster_features_closed_reference/qiime2__vsearch__cluster_features_closed_reference/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch cluster-features-closed-reference,2024.10.0+q2galaxy.2024.10.0,Closed-reference clustering of features.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__cluster_features_closed_reference%2Fqiime2__vsearch__cluster_features_closed_reference%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__cluster_features_closed_reference,q2d2,89648217a7ef,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__cluster_features_de_novo/qiime2__vsearch__cluster_features_de_novo/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch cluster-features-de-novo,2024.10.0+q2galaxy.2024.10.0,De novo clustering of features.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__cluster_features_de_novo%2Fqiime2__vsearch__cluster_features_de_novo%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__cluster_features_de_novo,q2d2,31b630d08cda,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__cluster_features_open_reference/qiime2__vsearch__cluster_features_open_reference/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch cluster-features-open-reference,2024.10.0+q2galaxy.2024.10.0,Open-reference clustering of features.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__cluster_features_open_reference%2Fqiime2__vsearch__cluster_features_open_reference%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__cluster_features_open_reference,q2d2,576b090ccd63,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__dereplicate_sequences/qiime2__vsearch__dereplicate_sequences/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch dereplicate-sequences,2024.10.0+q2galaxy.2024.10.0,Dereplicate sequences.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__dereplicate_sequences%2Fqiime2__vsearch__dereplicate_sequences%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__dereplicate_sequences,q2d2,d33fbe0e2c37,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__fastq_stats/qiime2__vsearch__fastq_stats/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch fastq-stats,2024.10.0+q2galaxy.2024.10.0,Fastq stats with vsearch.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__fastq_stats%2Fqiime2__vsearch__fastq_stats%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__fastq_stats,q2d2,b770f74843a4,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__merge_pairs/qiime2__vsearch__merge_pairs/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch merge-pairs,2024.10.0+q2galaxy.2024.10.0,Merge paired-end reads.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__merge_pairs%2Fqiime2__vsearch__merge_pairs%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__merge_pairs,q2d2,421396209ac3,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__uchime_denovo/qiime2__vsearch__uchime_denovo/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch uchime-denovo,2024.10.0+q2galaxy.2024.10.0,De novo chimera filtering with vsearch.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__uchime_denovo%2Fqiime2__vsearch__uchime_denovo%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__uchime_denovo,q2d2,c328a49a8ebf,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__vsearch__uchime_ref/qiime2__vsearch__uchime_ref/2024.10.0+q2galaxy.2024.10.0,qiime2 vsearch uchime-ref,2024.10.0+q2galaxy.2024.10.0,Reference-based chimera filtering with vsearch.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__vsearch__uchime_ref%2Fqiime2__vsearch__uchime_ref%2F2024.10.0%2Bq2galaxy.2024.10.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__vsearch__uchime_ref,q2d2,74b478765f80,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__export/qiime2_core__tools__export/2024.10.0+dist.h3d8a7e27,qiime2 tools export,2024.10.0+dist.h3d8a7e27,Export data from a QIIME 2 artifact,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2_core__tools__export%2Fqiime2_core__tools__export%2F2024.10.0%2Bdist.h3d8a7e27,-1,galaxy_main,qiime2,QIIME2,regular,qiime2_core__tools__export,q2d2,40bcc0e139fa,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__import/qiime2_core__tools__import/2024.10.0+dist.h3d8a7e27,qiime2 tools import,2024.10.0+dist.h3d8a7e27,Import data into a QIIME 2 artifact,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2_core__tools__import%2Fqiime2_core__tools__import%2F2024.10.0%2Bdist.h3d8a7e27,-1,galaxy_main,qiime2,QIIME2,regular,qiime2_core__tools__import,q2d2,8a0db69428c7,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__alignment__mafft/qiime2__alignment__mafft/2025.4.0+q2galaxy.2025.4.0,qiime2 alignment mafft,2025.4.0+q2galaxy.2025.4.0,De novo multiple sequence alignment with MAFFT,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__alignment__mafft%2Fqiime2__alignment__mafft%2F2025.4.0%2Bq2galaxy.2025.4.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__alignment__mafft,q2d2,ab62eec0cd2b,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__alignment__mafft_add/qiime2__alignment__mafft_add/2025.4.0+q2galaxy.2025.4.0,qiime2 alignment mafft-add,2025.4.0+q2galaxy.2025.4.0,Add sequences to multiple sequence alignment with MAFFT.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__alignment__mafft_add%2Fqiime2__alignment__mafft_add%2F2025.4.0%2Bq2galaxy.2025.4.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__alignment__mafft_add,q2d2,4ea333b09d2c,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__alignment__mask/qiime2__alignment__mask/2025.4.0+q2galaxy.2025.4.0,qiime2 alignment mask,2025.4.0+q2galaxy.2025.4.0,Positional conservation and gap filtering.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__alignment__mask%2Fqiime2__alignment__mask%2F2025.4.0%2Bq2galaxy.2025.4.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__alignment__mask,q2d2,2c9fc6d16f81,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__composition__add_pseudocount/qiime2__composition__add_pseudocount/2025.4.0+q2galaxy.2025.4.0,qiime2 composition add-pseudocount,2025.4.0+q2galaxy.2025.4.0,Add pseudocount to table.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__composition__add_pseudocount%2Fqiime2__composition__add_pseudocount%2F2025.4.0%2Bq2galaxy.2025.4.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__composition__add_pseudocount,q2d2,68d6090cd226,toolshed.g2.bx.psu.edu
Tool,toolshed.g2.bx.psu.edu/repos/q2d2/qiime2__composition__ancom/qiime2__composition__ancom/2025.4.0+q2galaxy.2025.4.0,qiime2 composition ancom,2025.4.0+q2galaxy.2025.4.0,Apply ANCOM to identify features that differ in abundance.,[],,[],[],,true,"[{""value"":""qiime2"",""type"":""bio.tools""}]",/tool_runner?tool_id=toolshed.g2.bx.psu.edu%2Frepos%2Fq2d2%2Fqiime2__composition__ancom%2Fqiime2__composition__ancom%2F2025.4.0%2Bq2galaxy.2025.4.0,-1,galaxy_main,qiime2,QIIME2,regular,qiime2__composition__ancom,q2d2,fcb75c51072d,toolshed.g2.bx.psu.edu
